rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_add_amount,reprt_label,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 23 기3분기말,2021.09.30 현재,"12,078,465,827,598",제 22 기말,2020.12.31 현재,"8,823,550,533,747",6,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 23 기3분기말,2021.09.30 현재,"1,264,659,017,601",제 22 기말,2020.12.31 현재,"1,269,469,278,464",8,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 23 기3분기말,2021.09.30 현재,"1,935,663,429,652",제 22 기말,2020.12.31 현재,"291,954,758,846",10,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 23 기3분기말,2021.09.30 현재,"3,200,322,447,253",제 22 기말,2020.12.31 현재,"1,561,424,037,310",12,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 23 기3분기말,2021.09.30 현재,"16,481,339,500",제 22 기말,2020.12.31 현재,"16,481,339,500",15,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 23 기3분기말,2021.09.30 현재,"8,872,875,842,468",제 22 기말,2020.12.31 현재,"7,803,526,568,981",19,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 23 기3분기말,2021.09.30 현재,"8,878,143,380,345",제 22 기말,2020.12.31 현재,"7,262,126,496,437",22,KRW,,,Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 23 기3분기,2021.01.01 ~ 2021.09.30,"1,264,534,001,915",제 22 기3분기,2020.01.01 ~ 2020.09.30,"1,056,140,023,533",24,KRW,"3,645,588,257,320","2,967,767,470,224",Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 23 기3분기,2021.01.01 ~ 2021.09.30,"398,360,266,811",제 22 기3분기,2020.01.01 ~ 2020.09.30,"366,854,647,610",26,KRW,"1,149,660,200,193","1,054,445,551,426",Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기3분기,2021.01.01 ~ 2021.09.30,"591,530,960,379",제 22 기3분기,2020.01.01 ~ 2020.09.30,"414,380,840,584",28,KRW,"1,487,855,129,325","1,206,695,479,751",Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 23 기3분기,2021.01.01 ~ 2021.09.30,"438,184,683,856",제 22 기3분기,2020.01.01 ~ 2020.09.30,"302,306,038,339",30,KRW,"1,111,461,450,920","883,149,601,434",Q3누적,,,
20211112001053,11014,2021,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 23 기3분기,2021.01.01 ~ 2021.09.30,"438,184,683,856",제 22 기3분기,2020.01.01 ~ 2020.09.30,"302,306,038,339",62,KRW,"1,111,461,450,920","883,149,601,434",Q3누적,,,
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 23 기,2021.12.31 현재,"5,527,878,425,552",제 22 기,2020.12.31 현재,"10,544,659,200,319",1,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"5,643,714,459,664"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 23 기,2021.12.31 현재,"28,163,128,331,488",제 22 기,2020.12.31 현재,"6,469,579,463,451",3,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"6,655,812,661,122"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 23 기,2021.12.31 현재,"33,691,006,757,040",제 22 기,2020.12.31 현재,"17,014,238,663,770",5,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"12,299,527,120,786"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 23 기,2021.12.31 현재,"3,923,319,146,652",제 22 기,2020.12.31 현재,"7,911,751,492,331",7,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"3,773,118,830,740"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 23 기,2021.12.31 현재,"5,740,311,261,113",제 22 기,2020.12.31 현재,"847,355,136,226",9,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"2,022,482,221,466"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 23 기,2021.12.31 현재,"9,663,630,407,765",제 22 기,2020.12.31 현재,"8,759,106,628,557",11,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"5,795,601,052,206"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 23 기,2021.12.31 현재,"16,481,339,500",제 22 기,2020.12.31 현재,"16,481,339,500",13,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"16,481,339,500"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 23 기,2021.12.31 현재,"23,080,407,824,978",제 22 기,2020.12.31 현재,"6,654,814,483,478",17,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"5,712,091,453,142"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 23 기,2021.12.31 현재,"24,027,376,349,275",제 22 기,2020.12.31 현재,"8,255,132,035,213",21,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"6,503,926,068,580"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 23 기,2021.01.01 ~ 2021.12.31,"6,817,599,707,250",제 22 기,2020.01.01 ~ 2020.12.31,"5,304,145,900,386",23,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"4,356,239,667,491"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 23 기,2021.01.01 ~ 2021.12.31,"1,325,478,171,117",제 22 기,2020.01.01 ~ 2020.12.31,"1,215,342,457,273",25,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"1,155,025,443,879"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기,2021.01.01 ~ 2021.12.31,"2,126,399,871,701",제 22 기,2020.01.01 ~ 2020.12.31,"1,633,558,910,913",27,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"1,391,256,126,127"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 23 기,2021.01.01 ~ 2021.12.31,"16,477,625,559,645",제 22 기,2020.01.01 ~ 2020.12.31,"844,996,977,149",29,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"396,821,062,465"
20220304000687,11011,2021,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 23 기,2021.01.01 ~ 2021.12.31,"16,477,625,559,645",제 22 기,2020.01.01 ~ 2020.12.31,"844,996,977,149",61,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"396,821,062,465"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 23 기,2021.12.31 현재,"1,779,773,191,131",제 22 기,2020.12.31 현재,"958,002,631,668",2,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"880,761,992,755"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 23 기,2021.12.31 현재,"11,182,647,374,778",제 22 기,2020.12.31 현재,"7,865,547,902,079",4,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"5,790,825,341,027"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 23 기,2021.12.31 현재,"12,962,420,565,909",제 22 기,2020.12.31 현재,"8,823,550,533,747",6,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"6,671,587,333,782"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 23 기,2021.12.31 현재,"1,334,494,719,909",제 22 기,2020.12.31 현재,"1,269,469,278,464",8,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"908,932,799,608"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 23 기,2021.12.31 현재,"2,295,467,194,248",제 22 기,2020.12.31 현재,"291,954,758,846",10,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"233,107,661,265"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 23 기,2021.12.31 현재,"3,629,961,914,157",제 22 기,2020.12.31 현재,"1,561,424,037,310",12,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"1,142,040,460,873"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 23 기,2021.12.31 현재,"16,481,339,500",제 22 기,2020.12.31 현재,"16,481,339,500",15,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"16,481,339,500"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 23 기,2021.12.31 현재,"9,257,464,912,758",제 22 기,2020.12.31 현재,"7,803,526,568,981",19,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"6,699,190,676,516"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 23 기,2021.12.31 현재,"9,332,458,651,752",제 22 기,2020.12.31 현재,"7,262,126,496,437",22,KRW,,,연간(사업보고서),제 21 기,2019.12.31 현재,"5,529,546,872,909"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 23 기,2021.01.01 ~ 2021.12.31,"5,018,667,294,374",제 22 기,2020.01.01 ~ 2020.12.31,"4,126,629,312,584",24,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"3,900,013,295,633"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 23 기,2021.01.01 ~ 2021.12.31,"1,558,728,780,279",제 22 기,2020.01.01 ~ 2020.12.31,"1,440,813,731,880",26,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"1,393,811,994,426"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기,2021.01.01 ~ 2021.12.31,"2,089,347,463,753",제 22 기,2020.01.01 ~ 2020.12.31,"1,660,303,914,105",28,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"1,541,496,069,125"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 23 기,2021.01.01 ~ 2021.12.31,"1,524,755,009,961",제 22 기,2020.01.01 ~ 2020.12.31,"1,196,924,543,585",30,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"1,092,524,543,138"
20220304000687,11011,2021,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 23 기,2021.01.01 ~ 2021.12.31,"1,524,755,009,961",제 22 기,2020.01.01 ~ 2020.12.31,"1,196,924,543,585",62,KRW,,,연간(사업보고서),제 21 기,2019.01.01 ~ 2019.12.31,"1,092,524,543,138"
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 24 기1분기말,2022.03.31 현재,"6,001,854,562,924",제 23 기말,2021.12.31 현재,"5,527,878,425,552",1,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 24 기1분기말,2022.03.31 현재,"27,690,625,981,749",제 23 기말,2021.12.31 현재,"28,163,128,331,488",3,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 24 기1분기말,2022.03.31 현재,"33,692,480,544,673",제 23 기말,2021.12.31 현재,"33,691,006,757,040",5,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 24 기1분기말,2022.03.31 현재,"4,390,923,207,791",제 23 기말,2021.12.31 현재,"3,923,319,146,652",7,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 24 기1분기말,2022.03.31 현재,"5,634,443,255,793",제 23 기말,2021.12.31 현재,"5,740,311,261,113",9,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 24 기1분기말,2022.03.31 현재,"10,025,366,463,584",제 23 기말,2021.12.31 현재,"9,663,630,407,765",11,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 24 기1분기말,2022.03.31 현재,"16,481,339,500",제 23 기말,2021.12.31 현재,"16,481,339,500",13,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 24 기1분기말,2022.03.31 현재,"23,175,295,195,904",제 23 기말,2021.12.31 현재,"23,080,407,824,978",17,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 24 기1분기말,2022.03.31 현재,"23,667,114,081,089",제 23 기말,2021.12.31 현재,"24,027,376,349,275",21,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 24 기1분기,2022.01.01 ~ 2022.03.31,"1,845,221,980,257",제 23 기1분기,2021.01.01 ~ 2021.03.31,"1,499,070,070,645",23,KRW,"1,845,221,980,257","1,499,070,070,645",Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 24 기1분기,2022.01.01 ~ 2022.03.31,"301,787,213,829",제 23 기1분기,2021.01.01 ~ 2021.03.31,"288,833,148,414",25,KRW,"301,787,213,829","288,833,148,414",Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 24 기1분기,2022.01.01 ~ 2022.03.31,"256,646,424,556",제 23 기1분기,2021.01.01 ~ 2021.03.31,"424,895,955,214",27,KRW,"256,646,424,556","424,895,955,214",Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 24 기1분기,2022.01.01 ~ 2022.03.31,"151,398,236,654",제 23 기1분기,2021.01.01 ~ 2021.03.31,"15,314,521,708,800",29,KRW,"151,398,236,654","15,314,521,708,800",Q1,,,
20220513001543,11013,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 24 기1분기,2022.01.01 ~ 2022.03.31,"151,398,236,654",제 23 기1분기,2021.01.01 ~ 2021.03.31,"15,314,521,708,800",61,KRW,"151,398,236,654","15,314,521,708,800",Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 24 기1분기말,2022.03.31 현재,"1,954,057,321,854",제 23 기말,2021.12.31 현재,"1,779,773,191,131",2,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 24 기1분기말,2022.03.31 현재,"11,700,691,980,770",제 23 기말,2021.12.31 현재,"11,182,647,374,778",4,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 24 기1분기말,2022.03.31 현재,"13,654,749,302,624",제 23 기말,2021.12.31 현재,"12,962,420,565,909",6,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 24 기1분기말,2022.03.31 현재,"1,473,089,835,446",제 23 기말,2021.12.31 현재,"1,334,494,719,909",8,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 24 기1분기말,2022.03.31 현재,"2,311,974,857,180",제 23 기말,2021.12.31 현재,"2,295,467,194,248",10,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 24 기1분기말,2022.03.31 현재,"3,785,064,692,626",제 23 기말,2021.12.31 현재,"3,629,961,914,157",12,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 24 기1분기말,2022.03.31 현재,"16,481,339,500",제 23 기말,2021.12.31 현재,"16,481,339,500",15,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 24 기1분기말,2022.03.31 현재,"9,780,034,117,190",제 23 기말,2021.12.31 현재,"9,257,464,912,758",19,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 24 기1분기말,2022.03.31 현재,"9,869,684,609,998",제 23 기말,2021.12.31 현재,"9,332,458,651,752",22,KRW,,,Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 24 기1분기,2022.01.01 ~ 2022.03.31,"1,308,433,804,251",제 23 기1분기,2021.01.01 ~ 2021.03.31,"1,135,807,817,998",24,KRW,"1,308,433,804,251","1,135,807,817,998",Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 24 기1분기,2022.01.01 ~ 2022.03.31,"360,568,832,190",제 23 기1분기,2021.01.01 ~ 2021.03.31,"371,993,340,033",26,KRW,"360,568,832,190","371,993,340,033",Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 24 기1분기,2022.01.01 ~ 2022.03.31,"728,201,598,795",제 23 기1분기,2021.01.01 ~ 2021.03.31,"410,709,576,178",28,KRW,"728,201,598,795","410,709,576,178",Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 24 기1분기,2022.01.01 ~ 2022.03.31,"598,860,970,437",제 23 기1분기,2021.01.01 ~ 2021.03.31,"299,530,493,907",30,KRW,"598,860,970,437","299,530,493,907",Q1,,,
20220513001543,11013,2022,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 24 기1분기,2022.01.01 ~ 2022.03.31,"598,860,970,437",제 23 기1분기,2021.01.01 ~ 2021.03.31,"299,530,493,907",62,KRW,"598,860,970,437","299,530,493,907",Q1,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 24 기반기말,2022.06.30 현재,"6,053,242,262,631",제 23 기말,2021.12.31 현재,"5,527,878,425,552",1,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 24 기반기말,2022.06.30 현재,"27,112,810,756,094",제 23 기말,2021.12.31 현재,"28,163,128,331,488",3,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 24 기반기말,2022.06.30 현재,"33,166,053,018,725",제 23 기말,2021.12.31 현재,"33,691,006,757,040",5,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 24 기반기말,2022.06.30 현재,"4,164,942,800,082",제 23 기말,2021.12.31 현재,"3,923,319,146,652",7,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 24 기반기말,2022.06.30 현재,"5,966,890,628,296",제 23 기말,2021.12.31 현재,"5,740,311,261,113",9,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 24 기반기말,2022.06.30 현재,"10,131,833,428,378",제 23 기말,2021.12.31 현재,"9,663,630,407,765",11,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 24 기반기말,2022.06.30 현재,"16,481,339,500",제 23 기말,2021.12.31 현재,"16,481,339,500",13,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 24 기반기말,2022.06.30 현재,"23,386,028,579,887",제 23 기말,2021.12.31 현재,"23,080,407,824,978",17,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 24 기반기말,2022.06.30 현재,"23,034,219,590,347",제 23 기말,2021.12.31 현재,"24,027,376,349,275",21,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 24 기반기,2022.01.01 ~ 2022.06.30,"2,045,781,381,874",제 23 기반기,2021.01.01 ~ 2021.06.30,"1,663,549,112,320",23,KRW,"3,891,003,362,131","3,162,619,182,965",Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 24 기반기,2022.01.01 ~ 2022.06.30,"336,151,055,118",제 23 기반기,2021.01.01 ~ 2021.06.30,"335,625,461,885",25,KRW,"637,938,268,947","624,458,610,299",Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 24 기반기,2022.01.01 ~ 2022.06.30,"263,177,361,468",제 23 기반기,2021.01.01 ~ 2021.06.30,"647,120,450,442",27,KRW,"519,823,786,024","1,072,016,405,656",Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 24 기반기,2022.01.01 ~ 2022.06.30,"158,474,411,253",제 23 기반기,2021.01.01 ~ 2021.06.30,"540,551,955,631",29,KRW,"309,872,647,907","15,855,073,664,431",Q2누적,,,
20220816002164,11012,2022,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익(손실),제 24 기반기,2022.01.01 ~ 2022.06.30,"158,474,411,253",제 23 기반기,2021.01.01 ~ 2021.06.30,"540,551,955,631",61,KRW,"309,872,647,907","15,855,073,664,431",Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 24 기반기말,2022.06.30 현재,"1,633,700,615,484",제 23 기말,2021.12.31 현재,"1,779,773,191,131",2,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 24 기반기말,2022.06.30 현재,"12,074,059,617,835",제 23 기말,2021.12.31 현재,"11,182,647,374,778",4,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 24 기반기말,2022.06.30 현재,"13,707,760,233,319",제 23 기말,2021.12.31 현재,"12,962,420,565,909",6,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 24 기반기말,2022.06.30 현재,"1,163,742,478,903",제 23 기말,2021.12.31 현재,"1,334,494,719,909",8,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 24 기반기말,2022.06.30 현재,"2,742,862,478,187",제 23 기말,2021.12.31 현재,"2,295,467,194,248",10,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 24 기반기말,2022.06.30 현재,"3,906,604,957,090",제 23 기말,2021.12.31 현재,"3,629,961,914,157",12,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 24 기반기말,2022.06.30 현재,"16,481,339,500",제 23 기말,2021.12.31 현재,"16,481,339,500",15,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 24 기반기말,2022.06.30 현재,"10,052,577,549,178",제 23 기말,2021.12.31 현재,"9,257,464,912,758",19,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 24 기반기말,2022.06.30 현재,"9,801,155,276,229",제 23 기말,2021.12.31 현재,"9,332,458,651,752",22,KRW,,,Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 24 기반기,2022.01.01 ~ 2022.06.30,"1,397,172,361,737",제 23 기반기,2021.01.01 ~ 2021.06.30,"1,245,246,437,407",24,KRW,"2,705,606,165,988","2,381,054,255,405",Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 24 기반기,2022.01.01 ~ 2022.06.30,"396,428,297,609",제 23 기반기,2021.01.01 ~ 2021.06.30,"379,306,593,349",26,KRW,"756,997,129,799","751,299,933,382",Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 24 기반기,2022.01.01 ~ 2022.06.30,"326,183,624,422",제 23 기반기,2021.01.01 ~ 2021.06.30,"485,614,592,768",28,KRW,"1,054,385,223,217","896,324,168,946",Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 24 기반기,2022.01.01 ~ 2022.06.30,"258,852,084,891",제 23 기반기,2021.01.01 ~ 2021.06.30,"373,746,273,157",30,KRW,"857,713,055,328","673,276,767,064",Q2누적,,,
20220816002164,11012,2022,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익(손실),제 24 기반기,2022.01.01 ~ 2022.06.30,"258,852,084,891",제 23 기반기,2021.01.01 ~ 2021.06.30,"373,746,273,157",62,KRW,"857,713,055,328","673,276,767,064",Q2누적,,,
20221114002234,11014,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 24 기3분기말,2022.09.30 현재,"5,970,371,566,230",제 23 기말,2021.12.31 현재,"5,527,878,425,552",1,KRW,,,Q3누적,,,
20221114002234,11014,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 24 기3분기말,2022.09.30 현재,"28,462,961,652,356",제 23 기말,2021.12.31 현재,"28,163,128,331,488",3,KRW,,,Q3누적,,,
20221114002234,11014,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 24 기3분기말,2022.09.30 현재,"34,433,333,218,586",제 23 기말,2021.12.31 현재,"33,691,006,757,040",5,KRW,,,Q3누적,,,
20221114002234,11014,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 24 기3분기말,2022.09.30 현재,"4,805,499,336,862",제 23 기말,2021.12.31 현재,"3,923,319,146,652",7,KRW,,,Q3누적,,,
20221114002234,11014,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 24 기3분기말,2022.09.30 현재,"5,283,738,282,220",제 23 기말,2021.12.31 현재,"5,740,311,261,113",9,KRW,,,Q3누적,,,
20221114002234,11014,2022,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 24 기3분기말,2022.09.30 현재,"10,089,237,619,082",제 23 기말,2021.12.31 현재,"9,663,630,407,765",11,KRW,,,Q3누적,,,
